Unnamed: 0,Field,CANDELS_ID,z_1,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy,Fld,F,ID,W,RAJ2000_1,DEJ2000_1,Q,mag,e_mag,r,e_r,n,e_n,q_lc,e_q,PA,e_PA,S_N,COSMOS,GOODS,recno,GroupID,GroupSize,Separation_1,norm_dist,Gal,RAGdeg,DEGdeg,z_2,logM_,e_logM_,logSFR,e_logSFR,GUmag,GVmag,GJmag,Rad,e_Rad,CID,RAJ2000_2,DEJ2000_2,Det,fLUV,BSC,F435W,e_F435W,F606W,e_F606W,F775W,e_F775W,F814W,e_F814W,F850LP,e_F850LP,F105W,e_F105W,F125W,e_F125W,F140W,e_F140W,F160W,e_F160W,Dist,zphot,q_zphot,CMass,b_CMass,b_cmass_lc,CSFR,b_CSFR,b_csfr_lc,E_B-V_,b_E_B-V_,b_e_b-v__lc,logAge,b_logAge,b_logage_lc,logtau,b_logtau,b_logtau_lc,CUmag,e_CUmag,CBmag,e_CBmag,CVmag,e_CVmag,logUVSFR,e_logUVSFR,UVE_B-V_,e_UVE_B-V_,VRFlag,BMFlag,EFlag,Separation,Raw_Flux_f160_mjy,Background_Flux_f160_mjy,Corrected_Flux_f160_mjy,Raw_Flux_f850_mjy,Background_Flux_f850_mjy,Corrected_Flux_f850_mjy,wrong_corrected_flux_f160_mjy,wrong_corrected_flux_f850_mjy,new_x,new_y
270,goodss,1237,0.966,53.1155219,-27.9143798,8.19,3,8.843147064252634,0.0656477914305066,0.6445156870843253,53.11568749587739,-27.91433035417787,0.1708474786747591,0.1402712770132368,0.0458643024922834,0.1738729847795113,0.157668767222801,0.0243063263350654,0.0270954623021748,0.006471740419886,0.0309355828234331,0.039869426302596,0.0210187388723535,0.0282760311453638,0.0482110564199124,0.0294136577510633,0.0281960980032736,0.0952255212762485,0.066821301124907,0.0426063302270122,0.1174504279509136,0.093858864977936,0.0353873444594665,0.2015827632647701,0.183599643485764,0.0269746796685091,G,H,1237,,53.115517,-27.914379,0,21.471,0.011,0.377,0.005,1.69,0.047,0.682,0.007,-13.1,0.6,255.67,0,1,73101,74.0,3.0,0.0158513793992588,1.4073973956254997,1237,53.115522,-27.91438,0.966,10.02,0.12,1.293,0.188,-20.396,-21.337,-22.221,0.377,0.005,3,53.115676,-27.914317,b,0.036,bgsub_v4,0.037527,0.007151,0.043339,0.003919,0.065479,0.009836,0.066893,0.0099,0.068712,0.008401,0.092597,0.016324,0.104908,0.009487,0.093292,0.018503,0.09644,0.01233,1.418,1.046,0,7.907,7.739,8.016,-1.124,-1.193,-0.947,0.005,0.0,0.05,-0.105,-0.523,0.0,0.092,-1.0,1.0,-16.29,0.144,-16.464,0.141,-16.817,0.178,,,,,0,0,0,0.2120679763794057,,,,,,,,,50.04854760493218,35.09710632236192
289,goodss,1339,1.823,53.1830987,-27.910283,4.871,1,5.825204932017411,0.3054954429263289,0.344598,53.18300073358985,-27.910300799413324,0.1540661795078649,0.1080738174441892,0.0689885430955135,0.1515531718651679,0.1153685085352548,0.0542769949948696,0.0173871417807231,0.0117929453233321,0.0083912946860865,0.0569496295354258,0.0300469873730986,0.0403539632434907,0.0637518277612861,0.0360818220379161,0.0415050085850549,0.0718135117928611,0.0433716099631684,0.0426628527445391,0.0826229557444304,0.0535298630736609,0.0436396390061541,0.1430726599697781,0.1102847360936165,0.0491818858142424,G,H,1339,,53.183098,-27.910284,0,23.384,0.049,0.319,0.019,1.072,0.151,0.937,0.036,86.6,2.6,50.4,0,1,73203,,,0.0042330821309296,1.0956498108203327,1339,53.183099,-27.910283,1.785,9.67,0.26,1.212,0.507,-20.34,-21.029,-21.666,0.319,0.019,2,53.183184,-27.910321,v,0.072,bgsub_v4,0.026417,0.005044,0.03455,0.002571,0.04177,0.004076,0.031096,0.012533,0.043677,0.005261,0.031535,0.014169,0.080551,0.00951,0.025765,0.025172,0.068551,0.013554,1.103,2.07,0,8.279,8.126,8.462,-0.718,-0.762,-0.589,0.0,0.0,0.05,-0.185,-0.523,0.301,-0.003,-1.0,1.079,-17.366,0.396,-18.244,0.145,-18.099,0.229,,,,,0,0,0,0.1470390979708195,,,,,,,,,53.24975476131799,48.225248431492716
292,goodss,1356,2.544,53.1232578,-27.909796,4.602,1,2.922336394051856,0.7174538665964427,0.237617,53.12328852094464,-27.90984723650772,0.1217665557213599,0.0563664349760785,0.0981001811179221,0.2023013920729086,0.1132083350798662,0.1336395854895636,-0.0144978086955733,-0.0131046346024177,-0.0020897611397334,0.0528975523847809,0.0080898623861221,0.0672115349979881,0.0789086481856895,0.0194540616218088,0.0891818798458211,0.0840401662472352,0.0186340275716294,0.0981092080134086,0.0902837831626911,0.0269019476260028,0.0950727533050323,0.1792472044087877,0.0859971521015106,0.1398750784609156,G,H,1356,,53.123253,-27.909796,0,23.663,0.048,0.286,0.017,1.14,0.17,0.578,0.038,-53.7,2.6,50.69,0,2,73220,,,0.0152700874066427,0.6130775365651858,1356,53.123258,-27.909796,2.55,10.33,0.19,1.374,0.041,-20.849,-21.747,-22.871,0.286,0.017,1,53.123293,-27.909845,i,0.508,bgsub_v4,0.083471,0.00686,0.119451,0.004269,0.135735,0.010038,0.096104,0.010493,0.118686,0.009056,0.130359,0.009779,0.129486,0.010994,0.174673,0.027526,0.185283,0.013177,0.65,2.653,0,8.795,8.679,9.009,0.316,0.109,0.523,0.046,0.0,0.1,-0.548,-0.699,0.0,-0.298,-1.0,0.699,-19.86,0.118,-20.143,0.077,-20.143,0.077,,,,,0,0,0,0.738451837416509,,,,,,,,,47.360944413395174,47.12903971532849
304,goodss,1442,2.611,53.2427138,-27.9081031,4.815,1,6.725162637438593,0.1421876162553977,0.261889,53.24267282737078,-27.908211999615368,0.0624868169177926,0.039181478052884,0.034958008297363,0.1009105522132229,0.1129949993466349,-0.0181266707001179,-0.0110341774796418,-0.0093157588899233,-0.0025776278845777,0.0116311152523349,0.0029651565762879,0.0129989380140705,0.0268790904302164,0.0104608268663042,0.0246273953458683,0.0238934478109295,0.0122515681308763,0.0174628195200798,0.0310323658930696,0.0128643805793045,0.0272519779706476,,,,G,H,1442,,53.242718,-27.908102,0,22.896,0.063,0.308,0.028,2.748,0.401,0.52,0.036,85.2,3.5,59.12,0,2,73306,84.0,3.0,0.0139360050147739,1.3100966247817376,1442,53.242714,-27.908103,2.578,10.94,0.15,1.72,0.248,-21.413,-22.674,-24.019,0.309,0.028,2,53.242585,-27.908074,i,0.102,bgsub_v4,0.011401,0.006956,0.014751,0.005679,0.046728,0.013576,0.011875,0.018059,0.032412,0.005457,,,-0.002693,0.020793,,,-0.01078,0.019489,1.324,1.468,1,7.176,6.46,8.642,-0.245,-0.671,0.78,0.053,0.0,0.4,-1.889,-2.0,-0.699,-0.063,-1.0,0.699,-18.279,0.183,-18.279,0.183,-18.279,0.183,,,,,0,0,0,0.2780782007239736,,,,,,,,,0.8243472831429115,77.61532839422061
341,goodss,1785,0.735,53.0824364,-27.9025498,6.77,2,6.392280500728985,0.0780664985378365,1.2115345171746996,53.08234532846003,-27.90262468024069,0.5291941403851137,0.4302122476027202,0.1484728391735901,0.5584154370226233,0.4831238260672469,0.1129374164330645,0.0912958006749806,0.0511587218399639,0.0602056182525251,0.1507278350492781,0.0956659887053622,0.0825927695158738,0.2265347304849321,0.1600215589394037,0.0997697573182925,0.3811359088566216,0.2884015247071129,0.139101576224263,0.4663531572555629,0.3568027603278148,0.1643255953916221,0.52039473444544,0.4572223339490811,0.0947586007445385,G,H,1785,,53.082439,-27.90255,0,21.402,0.01,0.427,0.004,0.806,0.022,0.675,0.007,17.5,0.5,233.19,0,1,73649,94.0,4.0,0.0083031274322443,0.8982127458184409,1785,53.082436,-27.90255,0.735,9.69,0.14,0.929,0.213,-20.085,-20.852,-21.39,0.427,0.004,1,53.082345,-27.902596,b,0.099,bgsub_v4,0.157356,0.006899,0.247381,0.004231,0.400166,0.009122,0.394763,0.01171,0.448985,0.008661,0.457601,0.014257,0.515136,0.01085,0.471865,0.025282,0.560992,0.013953,0.868,0.697,0,8.356,8.302,8.415,-0.401,-0.49,-0.299,0.078,0.05,0.1,-0.183,-0.301,0.0,0.886,0.0,2.0,-17.255,0.02,-17.654,0.025,-17.787,0.025,,,,,0,0,0,0.6042751536747838,,,,,,,,,49.91992075220939,50.10700373180256
370,goodss,1857,2.613,53.1371412,-27.9008582,4.779,1,5.356352536941533,0.1232285139522336,0.360963,53.137093143560726,-27.900929854103435,0.0523282891716685,0.0287585311921752,0.0353546369692399,0.0899802431716273,0.0475115924052088,0.0637029761496277,-0.0035396830173822,-0.0053638272457899,0.0027362163426114,0.019408287279785,0.0109155806090546,0.0127390600060955,0.0334348700300462,0.0188731222735784,0.0218426216347017,0.0342862194350484,0.0200832431162018,0.0213044644782699,0.0378374333128397,0.0219832404348304,0.0237812893170138,0.0754993570948276,0.0452021543038067,0.0454458041865313,G,H,1857,,53.137135,-27.900856,0,23.479,0.041,0.347,0.014,0.535,0.097,0.901,0.026,83.9,2.0,48.52,0,1,73721,102.0,3.0,0.0212560922834375,0.9261704598463892,1857,53.137141,-27.900858,2.574,10.06,0.13,1.568,0.185,-21.159,-21.923,-22.704,0.347,0.014,1,53.137151,-27.900925,i,0.079,bgsub_v4,0.017371,0.006581,0.025048,0.00352,0.032575,0.007335,0.030518,0.010159,0.021173,0.007718,0.015752,0.013643,0.050671,0.01062,0.046629,0.025517,0.090182,0.012855,0.969,2.458,0,9.069,8.78,9.324,-0.324,-0.563,0.35,0.073,0.0,0.25,0.144,-0.523,0.301,-0.07,-0.301,0.477,-18.725,0.37,-19.386,0.155,-19.386,0.155,,,,,0,0,0,0.856596428772773,,,,,,,,,92.0231371664463,13.476913143349964
379,goodss,1907,1.451,53.1906069,-27.9003468,5.468,1,6.471305896030569,0.0914041951262669,0.486519,53.19050102035538,-27.90041403284709,0.216411386758263,0.1799913459494999,0.0546300612131446,0.298619589611783,0.2560185464699613,0.0639015647127324,-0.0063707650938194,-0.0098050547989185,0.0051514345576486,0.0377831258534435,0.0223202071981569,0.0231943779829299,0.0522863296169944,0.0338681521305162,0.0276272662297172,0.0750803008871256,0.0521087081854719,0.0344573890524804,0.1140340336815712,0.0856109650109313,0.0426346030059599,0.2865039718078501,0.2277305974555492,0.0881600615284513,G,H,1907,,53.190605,-27.900345,0,22.07,0.014,0.301,0.005,1.142,0.052,0.934,0.012,65.5,1.0,149.78,0,1,73771,105.0,2.0,0.0088618096518564,1.289961312265904,1907,53.190607,-27.900347,1.403,10.16,0.19,1.522,0.33,-20.593,-21.584,-22.682,0.301,0.005,1,53.190524,-27.900422,v,0.079,bgsub_v4,0.038419,0.005445,0.049653,0.002583,0.069491,0.004744,0.074955,0.010216,0.080926,0.005765,0.119252,0.014886,0.132838,0.009545,0.186326,0.025975,0.171506,0.013734,1.304,1.818,0,8.308,8.134,8.507,0.599,-0.001,1.047,0.388,0.2,0.45,-1.237,-2.0,-0.523,0.036,-1.0,1.079,-17.629,0.097,-18.083,0.131,-18.384,0.117,,,,,0,0,0,0.2807864151543646,,,,,,,,,46.13258773505554,49.58877406806139
435,goodss,2155,1.116,53.2553494,-27.8968457,5.524,1,3.0971277015970777,0.1415388112996608,1.16748,53.25531397643972,-27.896800526992283,0.7217151982999426,0.2162334060669038,0.7582226883495582,0.8527707223901393,0.2453492722326285,0.9111321752362662,0.0318054238700381,0.0186635437347535,0.019712820202927,0.1077198790805634,0.0377416395875091,0.1049673592395814,0.1624739266468674,0.0570308449582702,0.1581646225328958,0.282711052178847,0.0969108591258031,0.2787002895795657,0.4782067019023709,0.1585592704975025,0.4794711471073026,1.147464597720821e-19,4.2445757668610977e-20,1.0845105315520666e-19,G,H,2155,,53.255348,-27.896845,0,21.913,0.016,0.305,0.006,1.335,0.064,0.912,0.013,-86.4,1.1,146.49,0,1,74019,118.0,3.0,0.0051177402563002,0.6092710089769797,2155,53.255349,-27.896846,1.116,9.82,0.09,1.371,0.073,-20.618,-21.33,-22.018,0.305,0.006,3,53.255306,-27.896875,v,0.093,bgsub_v4,0.117719,0.007198,0.192319,0.007736,0.335294,0.013258,0.41172,0.017325,0.518891,0.005796,0.689574,0.013681,0.887801,0.011864,,,1.032229,0.015521,0.599,1.082,0,9.259,9.198,9.344,0.102,-0.083,0.284,0.157,0.1,0.25,-0.128,-0.301,0.0,-0.362,-0.699,-0.097,-18.6,0.043,-19.131,0.014,-19.522,0.018,,,,,0,0,0,0.2054959719298171,,,,,,,,,46.331637803984215,49.39210048269788
436,goodss,2155,1.116,53.2553494,-27.8968457,5.524,2,4.218080132003185,0.1177187967689277,1.16748,53.25538953073304,-27.896900454299832,0.3734720667253488,0.1533111409157112,0.3302413887144563,0.4279424264715992,0.1701992903348115,0.3866147042051815,0.0506476823888512,0.0169165302004662,0.0505967282825774,0.1058547719651613,0.0384023042574961,0.1011787015614977,0.1315366446128915,0.0518552983505536,0.1195220193935068,0.1967218394135,0.0750978404817756,0.1824359983975866,0.2679479760989699,0.1142914683986741,0.2304847615504436,-4.46471074065406e-19,-1.6452969411967166e-19,-4.229120699186015e-19,G,H,2155,,53.255348,-27.896845,0,21.913,0.016,0.305,0.006,1.335,0.064,0.912,0.013,-86.4,1.1,146.49,0,1,74019,118.0,3.0,0.0051177402563002,0.8297862360167128,2155,53.255349,-27.896846,1.116,9.82,0.09,1.371,0.073,-20.618,-21.33,-22.018,0.305,0.006,4,53.255424,-27.89684,v,0.109,bgsub_v4,0.163281,0.006926,0.212674,0.007579,0.301801,0.013207,0.309992,0.017605,0.3878,0.005775,0.492741,0.017807,0.565979,0.012751,,,0.676847,0.016418,0.844,1.281,0,9.05,8.819,9.227,-0.317,-0.337,0.523,0.079,0.0,0.25,0.524,-0.699,0.699,1.064,-0.097,2.0,-18.47,0.049,-18.803,0.022,-19.086,0.031,,,,,0,0,0,0.284329359788756,,,,,,,,,46.331637803984215,49.39210048269788
465,goodss,2278,1.9388,53.2328259,-27.8946637,5.092,1,5.546692708272201,0.3275899067202599,1.26659,53.23271987912126,-27.89468697489063,0.2526193730867848,0.0967497018023091,0.2338045069267134,0.4463787258727223,0.1462973719361645,0.4501220309048367,0.0306735535949905,0.0022682802373248,0.0426079100364985,0.2112477441885912,0.0622218156672052,0.2235388927820789,0.2287460203512596,0.0693044831832018,0.2391623057520866,0.2201382637471104,0.0706950449304353,0.2241648282250127,0.2200133915607972,0.0718096059446411,0.2223056784242341,0.374049810224859,0.1347735734556701,0.3589143551537834,G,H,2278,,53.232822,-27.894663,0,22.848,0.024,0.346,0.007,0.222,0.026,0.55,0.014,76.9,1.0,84.83,0,1,74142,126.0,3.0,0.0126619813719809,0.9618542659723808,2278,53.232826,-27.894664,1.922,9.52,0.35,1.294,0.162,-21.283,-21.549,-21.794,0.346,0.007,2,53.232862,-27.894624,v,0.178,bgsub_v4,0.238112,0.006682,0.26484,0.00513,0.255264,0.009962,0.234329,0.018455,0.238707,0.006546,0.304402,0.014613,0.365404,0.012282,0.412203,0.025277,0.402173,0.016179,0.96,2.008,0,8.937,8.821,9.057,0.238,0.235,0.642,0.043,0.0,0.1,-0.437,-0.699,-0.097,0.538,-0.523,2.0,-19.945,0.051,-20.179,0.047,-20.236,0.044,,,,,0,0,0,0.0372751600961231,,,,,,,,,53.23799564453394,47.393912928946335
471,goodss,2309,2.623,53.1251353,-27.8940145,3.974,1,7.819108005392942,0.2005597303659561,0.10848,53.12523077648388,-27.89391392441606,0.0509404070947621,0.0255221905509549,0.0381273248157107,0.0557348322920533,0.0390518396116446,0.025024489020613,-0.008235540565683,-0.0074664125722081,-0.0011536919902124,0.0122479336733255,0.0036712172625488,0.012865074616165,0.0180410176823516,0.0073419982308263,0.0160485291772878,0.0200553385699723,0.0062861428912289,0.0206537935181152,0.0252075366873407,0.0122642641557651,0.0194149087973633,0.0458970669173663,0.0224642909263609,0.0351491639865081,G,H,2309,,53.125134,-27.894012,0,23.836,0.124,0.402,0.064,1.99,0.561,0.562,0.063,52.4,5.7,28.04,0,1,74173,,,0.0099049775343837,1.1670310165109894,2309,53.125135,-27.894015,2.572,10.31,0.16,1.718,0.067,-20.475,-21.549,-22.963,0.402,0.064,1,53.125229,-27.89391,i,0.149,bgsub_v4,0.010916,0.007319,0.018233,0.00429,0.022541,0.009878,0.01888,0.00988,0.026657,0.008749,0.046464,0.01379,0.034044,0.012644,0.021491,0.02523,0.015492,0.016354,1.207,1.453,1,7.703,7.359,8.11,0.62,0.278,0.908,0.277,0.2,0.35,-1.967,-2.0,-1.699,0.233,-0.699,1.079,-18.134,0.738,-17.471,1.146,-17.471,1.146,,,,,0,0,0,0.7994088620773643,,,,,,,,,45.065438912379044,55.480784543971986
528,goodss,2725,2.3278,53.0752686,-27.8885968,4.615,3,5.488880805774524,0.2064208602029588,0.384822,53.07527932430296,-27.88850582725439,0.1606514179584764,0.0713197085160748,0.1339975641636023,0.2416494477028106,0.1120822996878616,0.1943507220224234,-0.016683204639437,-0.0185507355624901,0.0028012963845796,0.0241650201546002,0.0074980860754117,0.0250004011187827,0.0555938370378165,0.0210946438615196,0.0517487897644453,0.0567315313592877,0.0242902416299195,0.0486619345940522,0.0784648508152369,0.0372780387364055,0.0617802181182471,0.2148546108422886,0.0935650759983709,0.1819343022658764,G,H,2725,,53.075268,-27.888594,0,23.037,0.03,0.295,0.01,0.729,0.081,0.687,0.024,-2.6,1.8,66.23,0,1,74589,141.0,3.0,0.0102592005476455,1.1163825863919346,2725,53.075269,-27.888597,2.328,10.35,0.16,1.572,0.244,-21.211,-22.138,-23.002,0.295,0.01,1,53.075252,-27.888707,i,0.108,bgsub_v4,0.033991,0.006547,0.0522,0.005028,0.067279,0.009943,0.056796,0.007762,0.069204,0.010741,0.109649,0.015425,0.130457,0.013663,0.108386,0.026158,0.185065,0.016582,1.134,2.045,0,8.954,8.751,9.107,0.844,0.406,1.329,0.294,0.2,0.4,-0.899,-1.523,-0.523,-0.095,-1.0,0.903,-19.488,0.121,-19.676,0.161,-19.901,0.097,,,,,0,0,0,0.3523808605310639,,,,,,,,,49.72052109353973,49.04683790269497
536,goodss,2753,1.692,53.2133737,-27.8882541,6.311,2,5.971516767120394,0.0819689001321743,0.618004,53.21329101327918,-27.88818438329677,0.1340464201462474,0.0887531554513448,0.0679398970423539,0.1565338336435111,0.1152769145410471,0.061885378653696,-0.0126644393526972,-0.0145030933812433,0.0027579810428191,0.0433216763066698,0.0226668320853077,0.0309822663320432,0.0511143647104146,0.0291778369191079,0.03290479168696,0.064326498325714,0.0370835769532569,0.0408643820586856,0.0727258011694699,0.0452445293567497,0.0412219077190803,0.1643007576450373,0.0971642035454571,0.1007048311493703,G,H,2753,,53.213371,-27.888252,0,22.899,0.031,0.461,0.012,0.29,0.043,0.62,0.018,59.0,1.3,63.71,0,1,74617,144.0,5.0,0.0114438274866875,0.7772039252666397,2753,53.213374,-27.888254,1.654,9.78,0.19,1.107,0.242,-20.719,-21.388,-21.968,0.461,0.012,5,53.213272,-27.88834,v,0.078,bgsub_v4,0.042703,0.00676,0.060251,0.005106,0.079285,0.009833,0.070498,0.013116,0.054127,0.008575,0.118451,0.014536,0.133639,0.012153,0.10406,0.025403,0.162168,0.016055,0.787,2.003,0,8.366,8.115,8.614,0.406,-0.481,1.092,0.242,0.05,0.4,-1.075,-2.0,-0.097,0.005,-1.0,1.0,-18.017,0.156,-18.593,0.111,-18.6,0.189,,,,,0,0,0,0.1959510150700696,,,,,,,,,78.60521900484878,18.427356753261172
596,goodss,2976,1.099,53.0760874,-27.8860645,6.782,2,2.955342619731254,0.1072871692085201,1.41333,53.07607233615088,-27.886106101535,0.5948486464090116,0.2214719945577825,0.5600649777768436,0.7091575842138863,0.2523489594820845,0.6852129370977027,0.0235054708386795,0.0086096153817512,0.0223437831853924,0.1279913274654081,0.0488335895431376,0.1187366068834057,0.1731945121830677,0.0656525115328426,0.1613130009753375,0.2754858533974699,0.1031200957815756,0.2585486364238413,0.4110908669472893,0.1533041226814659,0.386680116398735,0.6652168675016895,0.2402777577825753,0.6374086645786712,G,H,2976,,53.076088,-27.886063,0,21.862,0.011,0.434,0.005,0.694,0.024,0.758,0.008,45.5,0.6,189.22,0,1,74840,160.0,7.0,0.005727562005398,0.4085727260966965,2976,53.076087,-27.886064,1.119,9.8,0.12,1.223,0.126,-20.757,-21.444,-22.097,0.435,0.005,5,53.076097,-27.886116,v,0.082,bgsub_v4,0.111922,0.006415,0.143973,0.005049,0.213631,0.009719,0.218507,0.007714,0.267606,0.010651,,,0.343286,0.009864,0.411605,0.024905,0.396015,0.011699,0.419,1.124,0,8.654,8.561,8.774,-0.161,-0.47,0.155,0.094,0.0,0.2,-0.238,-0.699,0.301,0.109,-0.699,1.0,-18.103,0.048,-18.374,0.042,-18.551,0.034,,,,,0,0,0,0.2086749009037936,,,,,,,,,48.76027146147706,46.06854958318301
605,goodss,2987,0.6459,53.1288227,-27.8865071,7.534,1,5.837332438708628,0.2099683987230637,0.4011740570063178,53.12892644603158,-27.88649714096879,1.1619275635129294,0.9258658891882328,0.3540925114870449,1.52224572993839,1.283834943997777,0.3576161789109197,0.0523199853573439,0.0185298505021004,0.0506852022828653,0.1581380336147234,0.0749975515747674,0.124710723059934,0.3421481447125325,0.211565902025773,0.1958733640301392,0.6358374578553043,0.4491967606256961,0.2799610458444124,0.7971357268692226,0.6053859085287794,0.287624727510665,1.3474121184874783,1.1184206307012037,0.3434872316794128,G,H,2987,,53.128822,-27.886507,0,20.666,0.008,0.371,0.003,1.369,0.029,0.793,0.006,-74.0,0.5,324.99,0,1,74851,162.0,2.0,0.0022562721007507,0.944043002628434,2987,53.128823,-27.886507,0.646,10.05,0.2,0.791,0.608,-19.644,-20.901,-21.986,0.371,0.003,2,53.128758,-27.886457,b,0.173,bgsub_v4,0.184791,0.005266,0.374661,0.003484,0.603871,0.007707,0.599872,0.008606,0.685873,0.007197,0.912945,0.014674,0.929073,0.012481,1.128072,0.025323,1.26772,0.016484,0.934,0.559,0,8.527,8.503,8.658,0.274,0.051,0.28,0.279,0.25,0.3,-0.58,-0.699,-0.301,0.688,-0.301,2.0,-17.267,0.01,-17.652,0.013,-17.9,0.011,,,,,0,0,0,0.2008885336367926,,,,,,,,,44.05452004553024,50.03290160924329
606,goodss,2987,0.6459,53.1288227,-27.8865071,7.534,2,4.4759859249108445,0.1889814660179075,0.4011740570063178,53.12875673635306,-27.88644714852781,0.9983589113031086,0.866942032813363,0.1971253177346185,1.3561365922311115,1.1962343388375842,0.2398533800902908,0.0425674859468129,0.0080069448937329,0.0518408115796199,0.1417610288163139,0.0656680345772388,0.1141394913586126,0.3075548597695285,0.1908222938737649,0.1750988488436454,0.5523760860899446,0.4069928687211627,0.2180748260531727,0.7126934757467751,0.5656799299122415,0.2205203187518005,1.2089760789168895,1.0503864986047238,0.2378843704682488,G,H,2987,,53.128822,-27.886507,0,20.666,0.008,0.371,0.003,1.369,0.029,0.793,0.006,-74.0,0.5,324.99,0,1,74851,162.0,2.0,0.0022562721007507,0.7238791411390368,2987,53.128823,-27.886507,0.646,10.05,0.2,0.791,0.608,-19.644,-20.901,-21.986,0.371,0.003,1,53.128892,-27.886583,b,0.101,bgsub_v4,0.134712,0.005169,0.324236,0.003522,0.650208,0.00783,0.698251,0.008665,0.787215,0.007204,1.11446,0.014351,1.280448,0.013084,1.555751,0.026496,1.718727,0.016314,0.74,0.531,0,9.224,9.145,9.226,-0.567,-0.57,-0.316,0.117,0.1,0.2,0.699,0.477,0.699,0.714,0.477,1.176,-17.122,0.012,-17.683,0.013,-18.051,0.01,,,,,0,0,0,0.3224353020102935,,,,,,,,,44.05452004553024,50.03290160924329
614,goodss,3041,1.292,53.1321516,-27.8851806,6.715,2,13.557850585546367,0.0684137913677537,0.8606,53.1323581705137,-27.885046964450503,0.0924995496116022,0.0819444833483599,0.0158325993948634,0.1265335853600776,0.1010374510496659,0.0382442014656176,0.0004142928630632,7.655180817160945e-05,0.0005066115823374,0.0496540444079064,0.0260660944378069,0.0353819249551492,0.0554836519260844,0.0349834039806923,0.0307503719180881,0.0680584180737865,0.0478186982554366,0.0303595797275248,0.0937313034979536,0.0712124507462394,0.0337782791275713,0.1066273880303853,0.1008742872799525,0.0086296511256493,G,H,3041,,53.132145,-27.885178,0,22.331,0.018,0.411,0.008,0.928,0.049,0.629,0.012,50.3,0.9,122.07,0,1,74905,164.0,4.0,0.0229925587283156,1.9792481963673176,3041,53.132152,-27.885181,1.29,9.77,0.23,1.161,0.304,-20.552,-21.26,-21.92,0.411,0.008,2,53.132367,-27.885064,v,0.05,bgsub_v4,0.041866,0.006796,0.038301,0.003613,0.040504,0.008884,0.043653,0.008665,0.040496,0.007888,0.016467,0.014637,0.016854,0.010377,-0.022933,0.025345,0.023017,0.013355,1.977,1.168,0,6.511,6.413,6.782,-0.536,-0.597,-0.289,0.026,0.0,0.1,-2.0,-2.0,-1.699,0.062,-0.523,0.699,-16.733,0.214,-15.934,0.784,-15.74,0.667,,,,,0,0,0,0.0454180395963217,,,,,,,,,26.290574500771243,69.40461074800949
642,goodss,3207,1.352,53.0624665,-27.883992,8.942,1,9.498528833456264,0.0512271093263406,1.88164,53.062440354633424,-27.884150843915343,0.1207291396843799,0.0896085710835936,0.0466808529011794,0.1439163912639554,0.1148361624770242,0.0436203431803966,0.0417996637457349,0.0201172241160226,0.0325236594445683,0.0773404610047913,0.0433735016484135,0.0509504390345667,0.0786902807352242,0.0472147967898838,0.0472132259180106,0.0747193891607213,0.05188458201124,0.034252210724222,0.1118735971835737,0.0769225263145223,0.0524266063035771,,,,G,H,3207,,53.062469,-27.883991,1,21.865,0.035,0.956,0.045,3.44,0.224,0.673,0.015,-5.2,1.2,116.92,0,3,75071,172.0,7.0,0.0087317289869957,0.5961419954306072,3207,53.062466,-27.883992,1.326,9.67,0.22,1.168,0.172,-21.087,-21.556,-21.906,0.956,0.045,8,53.062442,-27.884155,v,0.033,bgsub_v4,0.047063,0.006578,0.043832,0.005012,0.024814,0.009717,0.025704,0.008452,0.031398,0.010595,0.017582,0.007229,0.013856,0.009827,,,-0.012743,0.012394,0.563,1.152,0,6.424,6.386,6.478,-0.57,-0.606,-0.523,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.699,0.699,0.699,-16.35,0.361,-15.928,0.436,-15.586,0.77,,,,,0,0,0,0.6628606571344892,,,,,,,,,47.716881062005406,49.115005849963566
